harga,kota,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi
395000000.0,Bogor,Dramaga,72.0,36.0,2.0,1.0
2250000000.0,Bogor,Dramaga,928.0,100.0,4.0,2.0
260000000.0,Bogor,Dramaga,100.0,70.0,4.0,2.0
1350000000.0,Bogor,Dramaga,94.0,96.0,3.0,2.0
13900000000.0,Bogor,Dramaga,8000.0,1000.0,4.0,5.0
2700000000.0,Bogor,Dramaga,500.0,350.0,37.0,15.0
4400000000.0,Bogor,Rancamaya,394.0,176.0,3.0,2.0
1550000000.0,Bogor,Rancamaya,170.0,90.0,3.0,2.0
875000000.0,Bogor,Rancamaya,105.0,80.0,2.0,1.0
4800000000.0,Bogor,Rancamaya,563.0,171.0,6.0,3.0
1370000000.0,Bogor,Rancamaya,195.0,149.0,3.0,2.0
1370000000.0,Bogor,Rancamaya,195.0,149.0,3.0,3.0
1500000000.0,Bogor,Legenda Wisata,136.0,168.0,3.0,2.0
2200000000.0,Bogor,Legenda Wisata,198.0,170.0,4.0,3.0
2300000000.0,Bogor,Legenda Wisata,240.0,250.0,4.0,3.0
1350000000.0,Bogor,Legenda Wisata,94.0,96.0,3.0,2.0
2900000000.0,Bogor,Legenda Wisata,180.0,180.0,4.0,4.0
2500000000.0,Bogor,Legenda Wisata,240.0,228.0,4.0,4.0
1330000000.0,Bogor,Legenda Wisata,160.0,88.0,3.0,2.0
7900000000.0,Bogor,Legenda Wisata,465.0,347.0,5.0,3.0
1250000000.0,Bogor,Legenda Wisata,214.0,275.0,3.0,2.0
575000000.0,Bogor,Bojong Kulur,90.0,80.0,2.0,1.0
476000000.0,Bogor,Tajur Halang,86.0,40.0,2.0,1.0
1350000000.0,Bogor,Tajur Halang,94.0,96.0,3.0,2.0
540000000.0,Bogor,Tajur Halang,85.0,45.0,2.0,1.0
360000000.0,Bogor,Tajur Halang,72.0,36.0,2.0,1.0
451000000.0,Bogor,Tajur Halang,60.0,32.0,2.0,1.0
443000000.0,Bogor,Tajur Halang,60.0,36.0,2.0,1.0
439000000.0,Bogor,Tajur Halang,60.0,36.0,2.0,1.0
425000000.0,Bogor,Tajur Halang,60.0,36.0,2.0,1.0
415000000.0,Bogor,Tajur Halang,60.0,36.0,2.0,1.0
409000000.0,Bogor,Tajur Halang,60.0,36.0,2.0,1.0
300000000.0,Bogor,Tajur Halang,84.0,42.0,2.0,1.0
470000000.0,Bogor,Tajur Halang,147.0,40.0,2.0,1.0
470000000.0,Bogor,Tajur Halang,147.0,40.0,2.0,1.0
599000000.0,Bogor,Tajur Halang,42.0,84.0,2.0,1.0
200000000.0,Bogor,Cipayung,50.0,36.0,2.0,1.0
3800000000.0,Bogor,Ciluar,1337.0,144.0,4.0,3.0
45000000000.0,Bogor,Cipanas,7400.0,1233.0,5.0,7.0
650000000.0,Bogor,Cipanas,60.0,90.0,3.0,2.0
1800000000.0,Bogor,Cipanas,487.0,250.0,4.0,2.0
6000000000.0,Bogor,Cipanas,4640.0,500.0,4.0,4.0
5000000000.0,Bogor,Cipanas,2500.0,500.0,16.0,16.0
7000000000.0,Bogor,Cipanas,4600.0,500.0,4.0,3.0
2500000000.0,Bogor,Cipanas,1500.0,1000.0,3.0,3.0
900000000.0,Bogor,Cipanas,150.0,100.0,4.0,2.0
1500000000.0,Bogor,Megamendung,1000.0,150.0,3.0,2.0
1350000000.0,Bogor,Megamendung,94.0,96.0,3.0,2.0
5000000000.0,Bogor,Megamendung,3033.0,500.0,16.0,8.0
4200000000.0,Bogor,Megamendung,363.0,170.0,3.0,3.0
4850000000.0,Bogor,Megamendung,531.0,222.0,3.0,3.0
1350000000.0,Bogor,Limusnunggal,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Cijeruk,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Citeureup,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Ciapus,94.0,96.0,3.0,2.0
285000000.0,Bogor,Ciapus,60.0,36.0,2.0,1.0
285000000.0,Bogor,Ciapus,60.0,36.0,2.0,1.0
50000000000.0,Bogor,Ciapus,5025.0,300.0,4.0,2.0
1350000000.0,Bogor,Tajur,94.0,96.0,3.0,2.0
459000000.0,Bogor,Tajur,60.0,32.0,2.0,1.0
1350000000.0,Bogor,Pasir Kuda,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Ciawi,94.0,96.0,3.0,2.0
600000000.0,Bogor,Ciawi,102.0,102.0,2.0,1.0
2600000000.0,Bogor,Ciawi,202.0,186.0,3.0,3.0
45000000000.0,Bogor,Ciawi,5930.0,800.0,13.0,8.0
1350000000.0,Bogor,Karang Tengah,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Bukit Sentul,94.0,96.0,3.0,2.0
835000000.0,Bogor,Bukit Sentul,90.0,60.0,2.0,1.0
1350000000.0,Bogor,Sindang Barang,94.0,96.0,3.0,2.0
879000000.0,Bogor,Sindang Barang,92.0,71.0,3.0,2.0
1350000000.0,Bogor,Citaringgul,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Bantar Jati,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Cilendek,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Pasirlaja,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Semplak,94.0,96.0,3.0,2.0
35000000000.0,Bogor,Semplak,5360.0,624.0,8.0,9.0
900000000.0,Bogor,Semplak,109.0,90.0,3.0,2.0
1350000000.0,Bogor,Cibuluh,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Kedungwaringin,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Leuwinanggung,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Kedungbadak,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Sukamaju,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Sukatani,94.0,96.0,3.0,2.0
1350000000.0,Bogor,Harjamukti,94.0,96.0,3.0,2.0
1500000000.0,Bogor,Harjamukti,150.0,100.0,4.0,2.0
628000000.0,Bogor,Sempur,60.0,63.0,3.0,2.0
595000000.0,Bogor,Pamoyanan,90.0,45.0,2.0,1.0
1900000000.0,Bogor,Pabaton,266.0,255.0,3.0,2.0
685000000.0,Bogor,Ciseeng,64.0,60.0,3.0,2.0
285000000.0,Bogor,Ciseeng,66.0,45.0,2.0,1.0
400000000.0,Bogor,Ciseeng,60.0,40.0,2.0,1.0
800000000.0,Bogor,Ciseeng,70.0,60.0,3.0,2.0
300000000.0,Bogor,Jonggol,72.0,50.0,2.0,1.0
850000000.0,Bogor,Jonggol,170.0,110.0,3.0,2.0
1200000000.0,Bogor,Jonggol,170.0,100.0,2.0,1.0
550000000.0,Bogor,Jonggol,132.0,100.0,3.0,2.0
355000000.0,Bogor,Jonggol,72.0,65.0,3.0,2.0
430000000.0,Bogor,Jonggol,72.0,100.0,3.0,2.0
245000000.0,Bogor,Jonggol,84.0,56.0,2.0,1.0
245000000.0,Bogor,Jonggol,72.0,60.0,2.0,1.0
950000000.0,Bogor,Jonggol,160.0,45.0,2.0,1.0
250000000.0,Bogor,Jonggol,72.0,60.0,2.0,1.0
250000000.0,Bogor,Jonggol,72.0,60.0,2.0,1.0
295000000.0,Bogor,Jonggol,120.0,30.0,2.0,1.0
235000000.0,Bogor,Jonggol,72.0,36.0,2.0,1.0
350000000.0,Bogor,Jonggol,90.0,55.0,2.0,1.0
350000000.0,Bogor,Jonggol,90.0,55.0,2.0,1.0
350000000.0,Bogor,Jonggol,90.0,55.0,2.0,1.0
225000000.0,Bogor,Jonggol,90.0,36.0,2.0,1.0
280000000.0,Bogor,Jonggol,90.0,36.0,2.0,1.0
650000000.0,Bogor,Jonggol,144.0,70.0,2.0,2.0
549000000.0,Bogor,Jonggol,120.0,38.0,2.0,1.0
434000000.0,Bogor,Jonggol,90.0,36.0,2.0,1.0
750000000.0,Bogor,Ciampea,84.0,70.0,2.0,2.0
450000000.0,Bogor,Laladon,72.0,36.0,2.0,1.0
1100000000.0,Bogor,Rangga Mekar,155.0,103.0,3.0,3.0
3000000000.0,Bogor,Rangga Mekar,162.0,300.0,4.0,4.0
1800000000.0,Bogor,Rangga Mekar,162.0,170.0,3.0,3.0
3300000000.0,Bogor,Tegal Gundi,351.0,150.0,4.0,3.0
1050000000.0,Bogor,Batutulis,115.0,95.0,2.0,1.0
775000000.0,Bogor,Ciangsana,72.0,69.0,3.0,2.0
919000000.0,Bogor,Ciangsana,110.0,69.0,3.0,2.0
908000000.0,Bogor,Ciangsana,108.0,69.0,3.0,2.0
775000000.0,Bogor,Ciangsana,72.0,69.0,3.0,2.0
440000000.0,Bogor,Puncak,78.0,42.0,2.0,1.0
1020000000.0,Bogor,Puncak,112.0,133.0,4.0,3.0
805000000.0,Bogor,Puncak,91.0,112.0,4.0,2.0
1000000000.0,Bogor,Puncak,4000.0,2000.0,4.0,4.0
2600000000.0,Bogor,Puncak,1750.0,500.0,3.0,3.0
500000000.0,Bogor,Puncak,200.0,350.0,3.0,3.0
7500000000.0,Bogor,Cisarua,4704.0,1000.0,4.0,3.0
2500000000.0,Bogor,Cimangu,198.0,350.0,4.0,3.0
820000000.0,Bogor,Cimangu,178.0,100.0,4.0,2.0
389000000.0,Bogor,Kranggan,110.0,161.0,3.0,3.0
4000000000.0,Bogor,Taman Kencana,636.0,350.0,4.0,4.0
85000000.0,Bogor,Cikaret,72.0,72.0,2.0,1.0
338000000.0,Bogor,Tenjo,72.0,36.0,2.0,1.0
3500000000.0,Bogor,Gadog,4445.0,350.0,5.0,4.0
550000000.0,Bogor,Rumpin,72.0,32.0,2.0,1.0
799000000.0,Depok,Pancoran Mas,74.0,70.0,3.0,2.0
811000000.0,Depok,Pancoran Mas,72.0,70.0,3.0,2.0
660000000.0,Depok,Pancoran Mas,80.0,45.0,2.0,1.0
1200000000.0,Depok,Pancoran Mas,120.0,100.0,3.0,3.0
330000000.0,Depok,Pancoran Mas,60.0,40.0,2.0,1.0
1200000000.0,Depok,Pancoran Mas,120.0,100.0,3.0,3.0
660000000.0,Depok,Pancoran Mas,80.0,45.0,2.0,1.0
2280000000.0,Depok,Pancoran Mas,180.0,200.0,3.0,4.0
790000000.0,Depok,Pancoran Mas,72.0,85.0,3.0,2.0
690000000.0,Depok,Pancoran Mas,75.0,50.0,2.0,1.0
1030000000.0,Depok,Pancoran Mas,83.0,90.0,3.0,2.0
660000000.0,Depok,Pancoran Mas,80.0,45.0,2.0,1.0
495000000.0,Depok,Pancoran Mas,73.0,50.0,2.0,1.0
885000000.0,Depok,Pancoran Mas,54.0,85.0,3.0,3.0
775000000.0,Depok,Pancoran Mas,91.0,75.0,3.0,2.0
900000000.0,Depok,Pancoran Mas,60.0,72.0,2.0,1.0
650000000.0,Depok,Pancoran Mas,75.0,45.0,2.0,1.0
799000000.0,Depok,Pancoran Mas,70.0,74.0,3.0,2.0
930000000.0,Depok,Pancoran Mas,72.0,80.0,3.0,2.0
895000000.0,Depok,Pancoran Mas,68.0,90.0,3.0,3.0
775000000.0,Depok,Pancoran Mas,91.0,70.0,3.0,2.0
725000000.0,Depok,Pancoran Mas,68.0,42.0,2.0,1.0
800000000.0,Depok,Pancoran Mas,70.0,72.0,3.0,2.0
1150000000.0,Depok,Pancoran Mas,70.0,110.0,3.0,3.0
494000000.0,Depok,Pancoran Mas,66.0,40.0,2.0,1.0
940000000.0,Depok,Pancoran Mas,88.0,100.0,3.0,3.0
1200000000.0,Depok,Pancoran Mas,180.0,356.0,4.0,3.0
560000000.0,Depok,Pancoran Mas,55.0,47.0,3.0,2.0
350000000.0,Depok,Pancoran Mas,60.0,40.0,2.0,1.0
625000000.0,Depok,Pancoran Mas,75.0,55.0,2.0,1.0
750000000.0,Depok,Pancoran Mas,103.0,60.0,3.0,2.0
675000000.0,Depok,Pancoran Mas,70.0,50.0,2.0,1.0
400000000.0,Depok,Pancoran Mas,68.0,45.0,2.0,1.0
895000000.0,Depok,Pancoran Mas,89.0,75.0,3.0,2.0
930000000.0,Depok,Pancoran Mas,85.0,120.0,4.0,3.0
865000000.0,Depok,Pancoran Mas,50.0,80.0,3.0,3.0
1120000000.0,Depok,Pancoran Mas,72.0,100.0,3.0,3.0
1150000000.0,Depok,Pancoran Mas,70.0,100.0,3.0,2.0
1270000000.0,Depok,Pancoran Mas,65.0,92.0,3.0,3.0
1000000000.0,Depok,Pancoran Mas,100.0,84.0,3.0,2.0
220000000.0,Depok,Pancoran Mas,60.0,36.0,2.0,1.0
390000000.0,Depok,Pancoran Mas,150.0,54.0,2.0,2.0
1580000000.0,Depok,Kelapa Dua,84.0,90.0,3.0,3.0
1300000000.0,Depok,Kelapa Dua,75.0,103.0,3.0,3.0
945000000.0,Depok,Kelapa Dua,60.0,74.0,3.0,2.0
1200000000.0,Depok,Kelapa Dua,117.0,165.0,4.0,3.0
1580000000.0,Depok,Cimanggis,84.0,85.0,3.0,3.0
550000000.0,Depok,Cimanggis,63.0,37.0,2.0,1.0
2990000000.0,Depok,Cimanggis,232.0,150.0,4.0,4.0
1050000000.0,Depok,Cimanggis,83.0,154.0,5.0,2.0
875000000.0,Depok,Cimanggis,61.0,78.0,3.0,2.0
1200000000.0,Depok,Cimanggis,98.0,78.0,2.0,3.0
800000000.0,Depok,Cimanggis,67.0,54.0,3.0,2.0
750000000.0,Depok,Cimanggis,62.0,63.0,3.0,2.0
1980000000.0,Depok,Cimanggis,143.0,180.0,4.0,3.0
1050000000.0,Depok,Cimanggis,83.0,154.0,5.0,2.0
2990000000.0,Depok,Cimanggis,232.0,150.0,4.0,4.0
595000000.0,Depok,Cimanggis,88.0,40.0,2.0,1.0
1050000000.0,Depok,Cimanggis,83.0,154.0,5.0,2.0
535000000.0,Depok,Cimanggis,73.0,40.0,2.0,1.0
897000000.0,Depok,Cimanggis,90.0,70.0,3.0,2.0
678000000.0,Depok,Cimanggis,60.0,54.0,3.0,2.0
617000000.0,Depok,Cimanggis,60.0,46.0,2.0,2.0
2990000000.0,Depok,Cimanggis,232.0,150.0,4.0,4.0
1020000000.0,Depok,Cimanggis,86.0,50.0,2.0,1.0
945000000.0,Depok,Cimanggis,105.0,60.0,2.0,1.0
945000000.0,Depok,Cimanggis,105.0,60.0,2.0,1.0
1050000000.0,Depok,Cimanggis,83.0,154.0,3.0,2.0
840000000.0,Depok,Cimanggis,84.0,48.0,2.0,1.0
1020000000.0,Depok,Cimanggis,67.0,70.0,3.0,2.0
1300000000.0,Depok,Cimanggis,115.0,135.0,4.0,2.0
800000000.0,Depok,Cimanggis,68.0,56.0,3.0,2.0
795000000.0,Depok,Cimanggis,60.0,77.0,3.0,2.0
897000000.0,Depok,Cimanggis,70.0,70.0,3.0,2.0
607000000.0,Depok,Cimanggis,60.0,46.0,2.0,2.0
1950000000.0,Depok,Cimanggis,158.0,90.0,2.0,2.0
2500000000.0,Depok,Cimanggis,218.0,45.0,2.0,1.0
710000000.0,Depok,Cimanggis,62.0,70.0,3.0,2.0
800000000.0,Depok,Cimanggis,101.0,78.0,3.0,3.0
2300000000.0,Depok,Cimanggis,218.0,45.0,2.0,1.0
850000000.0,Depok,Cimanggis,56.0,60.0,3.0,2.0
900000000.0,Depok,Cimanggis,178.0,135.0,4.0,2.0
839000000.0,Depok,Cimanggis,70.0,69.0,3.0,2.0
3300000000.0,Depok,Cimanggis,280.0,400.0,5.0,4.0
662000000.0,Depok,Cimanggis,40.0,52.0,2.0,2.0
679000000.0,Depok,Cimanggis,57.0,54.0,3.0,2.0
1960000000.0,Depok,Cimanggis,163.0,130.0,3.0,3.0
1510000000.0,Depok,Cimanggis,74.0,88.0,3.0,2.0
1470000000.0,Depok,Cimanggis,90.0,90.0,3.0,2.0
1610000000.0,Depok,Cimanggis,151.0,88.0,3.0,2.0
1340000000.0,Depok,Cimanggis,78.0,110.0,3.0,3.0
865000000.0,Depok,Cimanggis,58.0,76.0,3.0,2.0
563000000.0,Depok,Cimanggis,61.0,37.0,2.0,1.0
563000000.0,Depok,Cimanggis,61.0,37.0,2.0,1.0
563000000.0,Depok,Cimanggis,61.0,37.0,2.0,1.0
670000000.0,Depok,Cimanggis,92.0,45.0,2.0,1.0
260000000.0,Depok,Citayam,60.0,36.0,2.0,1.0
365000000.0,Depok,Citayam,62.0,36.0,2.0,1.0
660000000.0,Depok,Citayam,82.0,50.0,2.0,1.0
195000000.0,Depok,Citayam,40.0,36.0,2.0,1.0
440000000.0,Depok,Citayam,60.0,36.0,2.0,1.0
400000000.0,Depok,Citayam,203.0,130.0,3.0,2.0
85000000.0,Depok,Citayam,60.0,30.0,2.0,1.0
410000000.0,Depok,Citayam,74.0,36.0,2.0,1.0
473000000.0,Depok,Citayam,72.0,36.0,2.0,1.0
501000000.0,Depok,Citayam,85.0,36.0,2.0,1.0
200000000.0,Depok,Citayam,50.0,36.0,2.0,1.0
215000000.0,Depok,Citayam,50.0,36.0,2.0,1.0
559000000.0,Depok,Citayam,74.0,36.0,2.0,1.0
410000000.0,Depok,Citayam,65.0,36.0,2.0,1.0
372000000.0,Depok,Citayam,75.0,27.0,2.0,1.0
375000000.0,Depok,Citayam,75.0,27.0,2.0,1.0
325000000.0,Depok,Citayam,60.0,40.0,2.0,1.0
325000000.0,Depok,Citayam,60.0,40.0,2.0,1.0
325000000.0,Depok,Citayam,60.0,40.0,2.0,1.0
150000000.0,Depok,Citayam,55.0,36.0,2.0,1.0
1560000000.0,Depok,Cinangka,109.0,90.0,3.0,2.0
849000000.0,Depok,Cinangka,50.0,85.0,3.0,3.0
960000000.0,Depok,Cinangka,70.0,115.0,3.0,2.0
615000000.0,Depok,Cinangka,70.0,48.0,2.0,1.0
940000000.0,Depok,Cinangka,88.0,120.0,3.0,3.0
775000000.0,Depok,Cinangka,91.0,70.0,3.0,2.0
625000000.0,Depok,Cinangka,75.0,50.0,2.0,1.0
680000000.0,Depok,Cinangka,64.0,60.0,2.0,2.0
700000000.0,Depok,Cinangka,105.0,55.0,2.0,1.0
600000000.0,Depok,Cinangka,85.0,50.0,2.0,1.0
995000000.0,Depok,Cinangka,80.0,95.0,4.0,3.0
774000000.0,Depok,Cinangka,92.0,70.0,3.0,2.0
590000000.0,Depok,Cinangka,70.0,48.0,2.0,1.0
754000000.0,Depok,Cinangka,50.0,70.0,3.0,2.0
774000000.0,Depok,Cinangka,68.0,56.0,3.0,2.0
799000000.0,Depok,Cinangka,70.0,60.0,3.0,2.0
600000000.0,Depok,Cinangka,85.0,50.0,2.0,1.0
725000000.0,Depok,Cinangka,70.0,55.0,2.0,1.0
790000000.0,Depok,Cinangka,70.0,89.0,3.0,2.0
900000000.0,Depok,Cinangka,60.0,80.0,3.0,2.0
680000000.0,Depok,Cinangka,60.0,60.0,2.0,2.0
1490000000.0,Depok,Cinangka,98.0,130.0,3.0,3.0
1490000000.0,Depok,Cinangka,95.0,130.0,3.0,3.0
484000000.0,Depok,Cinangka,72.0,45.0,2.0,1.0
1550000000.0,Depok,Cinangka,84.0,104.0,3.0,3.0
730000000.0,Depok,Cinangka,101.0,48.0,2.0,1.0
590000000.0,Depok,Cinangka,70.0,48.0,2.0,1.0
595000000.0,Depok,Cinangka,72.0,48.0,2.0,1.0
592000000.0,Depok,Cinangka,70.0,48.0,2.0,1.0
550000000.0,Depok,Cinangka,72.0,50.0,2.0,1.0
680000000.0,Depok,Cinangka,70.0,45.0,2.0,1.0
965000000.0,Depok,Cinangka,70.0,115.0,3.0,2.0
870000000.0,Depok,Bojong Sari,131.0,140.0,3.0,1.0
1260000000.0,Depok,Bojong Sari,164.0,95.0,3.0,2.0
780000000.0,Depok,Bojong Sari,72.0,42.0,2.0,1.0
900000000.0,Depok,Bojong Sari,81.0,81.0,3.0,1.0
780000000.0,Depok,Bojong Sari,72.0,42.0,2.0,1.0
1020000000.0,Depok,Bojong Sari,84.0,40.0,2.0,2.0
900000000.0,Depok,Bojong Sari,81.0,81.0,3.0,1.0
1260000000.0,Depok,Bojong Sari,164.0,95.0,3.0,2.0
780000000.0,Depok,Bojong Sari,72.0,42.0,2.0,1.0
1020000000.0,Depok,Bojong Sari,84.0,40.0,2.0,2.0
1260000000.0,Depok,Bojong Sari,164.0,95.0,3.0,2.0
1150000000.0,Depok,Bojong Sari,94.0,70.0,3.0,2.0
500000000.0,Depok,Bojong Sari,75.0,50.0,2.0,1.0
870000000.0,Depok,Bojong Sari,131.0,140.0,3.0,1.0
870000000.0,Depok,Bojong Sari,131.0,140.0,3.0,1.0
960000000.0,Depok,Bojong Sari,108.0,90.0,2.0,1.0
870000000.0,Depok,Bojong Sari,131.0,140.0,3.0,1.0
960000000.0,Depok,Bojong Sari,108.0,90.0,2.0,1.0
870000000.0,Depok,Bojong Sari,131.0,140.0,3.0,1.0
960000000.0,Depok,Bojong Sari,108.0,90.0,2.0,1.0
1260000000.0,Depok,Bojong Sari,164.0,95.0,3.0,2.0
630000000.0,Depok,Bojong Sari,72.0,52.0,3.0,1.0
470000000.0,Depok,Bojong Sari,70.0,48.0,2.0,1.0
484000000.0,Depok,Bojong Sari,72.0,45.0,2.0,1.0
785000000.0,Depok,Bojong Sari,84.0,70.0,3.0,2.0
1370000000.0,Depok,Bojong Sari,124.0,75.0,3.0,3.0
3500000000.0,Depok,Bojong Sari,234.0,150.0,3.0,3.0
3500000000.0,Depok,Bojong Sari,234.0,150.0,3.0,3.0
1140000000.0,Depok,Cilodong,84.0,76.0,3.0,2.0
780000000.0,Depok,Cilodong,98.0,68.0,3.0,1.0
1560000000.0,Depok,Cilodong,72.0,90.0,3.0,2.0
660000000.0,Depok,Cilodong,72.0,72.0,2.0,1.0
750000000.0,Depok,Cilodong,60.0,60.0,3.0,2.0
1560000000.0,Depok,Cilodong,72.0,90.0,3.0,2.0
780000000.0,Depok,Cilodong,98.0,68.0,3.0,1.0
660000000.0,Depok,Cilodong,72.0,72.0,2.0,1.0
660000000.0,Depok,Cilodong,72.0,72.0,2.0,1.0
660000000.0,Depok,Cilodong,72.0,72.0,2.0,1.0
1020000000.0,Depok,Cilodong,86.0,50.0,2.0,1.0
1560000000.0,Depok,Cilodong,72.0,90.0,3.0,2.0
800000000.0,Depok,Cilodong,96.0,71.0,2.0,1.0
465000000.0,Depok,Cilodong,60.0,38.0,2.0,1.0
800000000.0,Depok,Cilodong,96.0,71.0,2.0,1.0
660000000.0,Depok,Cilodong,72.0,72.0,2.0,1.0
1560000000.0,Depok,Cilodong,72.0,90.0,3.0,2.0
780000000.0,Depok,Cilodong,98.0,68.0,3.0,1.0
800000000.0,Depok,Cilodong,96.0,71.0,2.0,1.0
464000000.0,Depok,Cilodong,60.0,38.0,2.0,1.0
800000000.0,Depok,Cilodong,84.0,71.0,3.0,2.0
999000000.0,Depok,Cilodong,89.0,80.0,3.0,2.0
970000000.0,Depok,Cilodong,81.0,70.0,3.0,2.0
580000000.0,Depok,Cilodong,60.0,54.0,3.0,2.0
775000000.0,Depok,Cilodong,67.0,65.0,3.0,2.0
70000000.0,Depok,Cilodong,78.0,45.0,2.0,2.0
660000000.0,Depok,Cilodong,78.0,36.0,2.0,1.0
725000000.0,Depok,Cilodong,66.0,56.0,3.0,2.0
559000000.0,Depok,Cilodong,74.0,36.0,2.0,1.0
995000000.0,Depok,Cilodong,95.0,100.0,3.0,3.0
725000000.0,Depok,Cilodong,66.0,56.0,3.0,2.0
699000000.0,Depok,Cilodong,66.0,56.0,3.0,2.0
1350000000.0,Depok,Cilodong,120.0,150.0,4.0,3.0
615000000.0,Depok,Cilodong,60.0,60.0,3.0,2.0
220000000.0,Depok,Cilodong,60.0,36.0,2.0,1.0
500000000.0,Depok,Cilodong,60.0,38.0,2.0,1.0
1100000000.0,Depok,Limo,96.0,75.0,3.0,3.0
1920000000.0,Depok,Limo,167.0,160.0,2.0,3.0
2040000000.0,Depok,Limo,113.0,150.0,2.0,2.0
1560000000.0,Depok,Limo,72.0,140.0,3.0,3.0
1920000000.0,Depok,Limo,167.0,160.0,2.0,3.0
1100000000.0,Depok,Limo,96.0,75.0,3.0,3.0
1100000000.0,Depok,Limo,96.0,75.0,3.0,3.0
1560000000.0,Depok,Limo,72.0,140.0,3.0,3.0
1500000000.0,Depok,Limo,151.0,150.0,4.0,3.0
1980000000.0,Depok,Limo,95.0,105.0,3.0,2.0
699000000.0,Depok,Limo,42.0,66.0,3.0,2.0
960000000.0,Depok,Limo,108.0,90.0,2.0,1.0
1100000000.0,Depok,Limo,96.0,75.0,3.0,3.0
1920000000.0,Depok,Limo,167.0,160.0,2.0,3.0
2040000000.0,Depok,Limo,113.0,150.0,2.0,2.0
1560000000.0,Depok,Limo,72.0,140.0,3.0,3.0
1500000000.0,Depok,Limo,151.0,150.0,4.0,3.0
2040000000.0,Depok,Limo,113.0,150.0,2.0,2.0
1650000000.0,Depok,Limo,78.0,110.0,3.0,3.0
1500000000.0,Depok,Limo,151.0,150.0,4.0,3.0
1410000000.0,Depok,Limo,180.0,112.0,3.0,3.0
1500000000.0,Depok,Limo,151.0,150.0,4.0,3.0
1100000000.0,Depok,Limo,96.0,75.0,3.0,3.0
1410000000.0,Depok,Limo,112.0,180.0,3.0,3.0
1410000000.0,Depok,Limo,112.0,180.0,3.0,3.0
1920000000.0,Depok,Limo,167.0,160.0,2.0,3.0
1560000000.0,Depok,Limo,72.0,140.0,3.0,3.0
295000000.0,Depok,Limo,70.0,45.0,2.0,1.0
1720000000.0,Depok,Limo,84.0,155.0,3.0,3.0
1430000000.0,Depok,Limo,67.0,90.0,4.0,3.0
2900000000.0,Depok,Limo,305.0,200.0,3.0,3.0
1500000000.0,Depok,Tapos,164.0,104.0,3.0,3.0
1020000000.0,Depok,Tapos,86.0,50.0,2.0,1.0
1500000000.0,Depok,Tapos,164.0,104.0,3.0,3.0
900000000.0,Depok,Tapos,119.0,90.0,3.0,2.0
840000000.0,Depok,Tapos,84.0,48.0,2.0,1.0
840000000.0,Depok,Tapos,84.0,48.0,2.0,1.0
800000000.0,Depok,Tapos,96.0,71.0,2.0,1.0
1020000000.0,Depok,Tapos,86.0,50.0,2.0,1.0
945000000.0,Depok,Tapos,105.0,60.0,2.0,1.0
1020000000.0,Depok,Tapos,120.0,140.0,3.0,2.0
945000000.0,Depok,Tapos,105.0,60.0,2.0,1.0
1500000000.0,Depok,Tapos,164.0,104.0,3.0,3.0
897000000.0,Depok,Tapos,90.0,70.0,3.0,2.0
900000000.0,Depok,Tapos,119.0,90.0,3.0,2.0
1200000000.0,Depok,Tapos,90.0,135.0,2.0,2.0
840000000.0,Depok,Tapos,84.0,48.0,2.0,1.0
1200000000.0,Depok,Tapos,98.0,78.0,2.0,3.0
1020000000.0,Depok,Tapos,120.0,140.0,3.0,2.0
1500000000.0,Depok,Tapos,164.0,104.0,3.0,3.0
1300000000.0,Depok,Tapos,220.0,180.0,3.0,3.0
1000000000.0,Depok,Tapos,140.0,140.0,3.0,2.0
1850000000.0,Depok,Tapos,160.0,230.0,4.0,3.0
1080000000.0,Depok,Sukmajaya,90.0,70.0,2.0,1.0
2280000000.0,Depok,Sukmajaya,180.0,200.0,3.0,4.0
900000000.0,Depok,Sukmajaya,119.0,90.0,3.0,2.0
900000000.0,Depok,Sukmajaya,119.0,90.0,3.0,2.0
870000000.0,Depok,Sukmajaya,71.0,61.0,3.0,2.0
1080000000.0,Depok,Sukmajaya,90.0,70.0,2.0,1.0
1080000000.0,Depok,Sukmajaya,90.0,70.0,2.0,1.0
2280000000.0,Depok,Sukmajaya,180.0,200.0,3.0,4.0
1560000000.0,Depok,Sukmajaya,115.0,145.0,3.0,3.0
900000000.0,Depok,Sukmajaya,90.0,45.0,2.0,2.0
1800000000.0,Depok,Sukmajaya,106.0,150.0,3.0,3.0
1800000000.0,Depok,Sukmajaya,106.0,150.0,3.0,3.0
1800000000.0,Depok,Sukmajaya,106.0,150.0,3.0,3.0
